pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing
ANSL_50312,2014-09-02 00:00:00,2016-09-24 09:00:00,2.0,Brown Tabby,0.25,48.43,16,9,0.0,1,753 days 09:00:00.000000000,753,9.0,0
ANSL_74205,2013-05-26 00:00:00,2017-06-20 16:54:00,1.0,Tricolor,0.28,12.77,0,1,0.0,2,1486 days 16:54:00.000000000,1486,16.9,0
ANSL_57574,2009-09-18 00:00:00,2017-10-09 17:26:00,0.0,Black,0.44,31.74,0,7,1.0,2,2943 days 17:26:00.000000000,2943,17.43,0
ANSL_55486,2016-09-28 00:00:00,2018-10-24 17:13:00,0.0,Tan,0.34,35.26,0,1,1.0,2,756 days 17:13:00.000000000,756,17.22,0
ANSL_57740,2013-06-12 00:00:00,2017-07-06 17:46:00,1.0,Tan,0.87,26.16,0,1,0.0,2,1485 days 17:46:00.000000000,1485,17.77,0
ANSL_75160,2018-02-19 00:00:00,2018-09-17 00:00:00,0.0,Torbie,0.98,10.99,17,9,1.0,1,210 days 00:00:00.000000000,210,0.0,0
ANSL_69864,2018-11-22 00:00:00,2019-02-11 17:59:00,2.0,Brown Tabby,0.02,39.96,0,1,1.0,1,81 days 17:59:00.000000000,81,17.98,0
ANSL_57569,2018-07-20 00:00:00,2019-02-27 16:05:00,0.0,Brown,0.78,12.66,0,1,1.0,4,222 days 16:05:00.000000000,222,16.08,0
ANSL_65436,2016-05-13 00:00:00,2017-06-06 17:46:00,1.0,White,0.94,48.13,0,1,0.0,2,389 days 17:46:00.000000000,389,17.77,0
ANSL_70565,2015-01-20 00:00:00,2017-02-15 12:07:00,0.0,Black,0.03,42.89,0,1,1.0,2,757 days 12:07:00.000000000,757,12.12,0
ANSL_61813,2014-02-21 00:00:00,2017-03-12 12:59:00,0.0,Brown,0.28,19.8,0,7,1.0,2,1115 days 12:59:00.000000000,1115,12.98,0
ANSL_70271,2010-01-15 00:00:00,2018-07-02 12:07:00,0.0,Brown Tabby,0.14,44.63,13,9,1.0,1,3090 days 12:07:00.000000000,3090,12.12,0
ANSL_56152,2015-08-02 00:00:00,2016-08-20 16:48:00,0.0,Tortie,0.7,41.76,7,1,1.0,1,384 days 16:48:00.000000000,384,16.8,0
ANSL_61426,2013-12-22 00:00:00,2019-01-12 11:31:00,0.0,Black,0.29,20.64,18,4,1.0,1,1847 days 11:31:00.000000000,1847,11.52,0
ANSL_58009,2017-07-30 00:00:00,2017-11-01 19:07:00,0.0,Black,0.22,49.91,0,1,1.0,1,94 days 19:07:00.000000000,94,19.12,0
ANSL_74743,2011-08-26 00:00:00,2018-11-06 14:25:00,1.0,Buff,0.64,47.49,0,7,0.0,2,2629 days 14:25:00.000000000,2629,14.42,0
ANSL_61418,2016-03-26 00:00:00,2018-04-23 18:19:00,1.0,Black,0.31,40.43,0,1,0.0,2,758 days 18:19:00.000000000,758,18.32,0
ANSL_51331,2016-03-16 00:00:00,2016-10-06 14:31:00,2.0,Brown,0.76,21.7,13,9,0.0,2,204 days 14:31:00.000000000,204,14.52,0
ANSL_60395,2009-12-26 00:00:00,2017-01-17 14:19:00,1.0,Orange Tabby,0.87,49.8,13,9,0.0,1,2579 days 14:19:00.000000000,2579,14.32,0
ANSL_70610,2013-06-26 00:00:00,2016-07-17 08:14:00,-1.0,Brown,0.12,21.89,15,4,2.0,4,1117 days 08:14:00.000000000,1117,8.23,1
ANSL_52985,2016-06-20 00:00:00,2017-08-04 17:54:00,1.0,Black,0.35,13.94,13,9,0.0,2,410 days 17:54:00.000000000,410,17.9,0
ANSL_65514,2016-01-18 00:00:00,2017-02-15 00:00:00,2.0,Brown,0.41,12.07,13,9,1.0,2,394 days 00:00:00.000000000,394,0.0,0
ANSL_52000,2018-01-14 00:00:00,2018-02-11 14:50:00,-1.0,Lynx Point,0.08,33.63,13,9,2.0,1,28 days 14:50:00.000000000,28,14.83,1
ANSL_56040,2014-08-29 00:00:00,2016-09-19 18:40:00,1.0,White,0.11,49.56,13,9,0.0,4,752 days 18:40:00.000000000,752,18.67,0
ANSL_67339,2015-05-03 00:00:00,2018-05-24 00:00:00,0.0,Tricolor,0.77,19.38,13,9,1.0,2,1117 days 00:00:00.000000000,1117,0.0,0
ANSL_63033,2016-03-20 00:00:00,2018-06-20 14:49:00,1.0,Chocolate,0.78,40.9,0,1,0.0,2,822 days 14:49:00.000000000,822,14.82,0
ANSL_71096,2017-08-03 00:00:00,2018-09-01 18:58:00,1.0,Brown,0.87,37.03,0,1,0.0,2,394 days 18:58:00.000000000,394,18.97,0
ANSL_69739,2014-12-28 00:00:00,2018-06-04 21:55:00,1.0,White,0.3,24.09,0,1,0.0,2,1254 days 21:55:00.000000000,1254,21.92,0
ANSL_74559,2016-07-16 00:00:00,2016-11-09 17:15:00,0.0,Brown,0.65,36.82,0,1,1.0,2,116 days 17:15:00.000000000,116,17.25,0
ANSL_71187,2016-02-04 00:00:00,2016-08-13 12:05:00,2.0,Fawn,0.76,33.21,13,9,1.0,2,191 days 12:05:00.000000000,191,12.08,0
ANSL_75196,2015-12-13 00:00:00,2017-01-04 17:44:00,1.0,Tan,0.55,41.94,0,7,0.0,2,388 days 17:44:00.000000000,388,17.73,0
ANSL_69930,2016-11-03 00:00:00,2019-01-22 15:34:00,1.0,White,0.81,17.78,0,1,0.0,2,810 days 15:34:00.000000000,810,15.57,0
ANSL_58153,2013-03-24 00:00:00,2018-04-20 18:23:00,0.0,Black,0.64,19.98,0,1,1.0,2,1853 days 18:23:00.000000000,1853,18.38,0
ANSL_73200,2014-11-30 00:00:00,2018-12-24 17:23:00,2.0,Brown,0.98,44.72,9,2,1.0,2,1485 days 17:23:00.000000000,1485,17.38,0
ANSL_67779,2017-10-08 00:00:00,2018-11-01 17:16:00,0.0,Brown,0.69,43.59,0,1,1.0,2,389 days 17:16:00.000000000,389,17.27,0
ANSL_56949,2008-10-06 00:00:00,2017-08-09 19:14:00,1.0,Cream,0.57,30.65,0,7,0.0,2,3229 days 19:14:00.000000000,3229,19.23,0
ANSL_72922,2018-01-14 00:00:00,2018-02-11 14:49:00,-1.0,Brown Tabby,0.05,24.47,13,9,2.0,1,28 days 14:49:00.000000000,28,14.82,1
ANSL_71723,2018-09-03 00:00:00,2018-11-25 07:29:00,1.0,Brown Tabby,0.02,35.12,7,1,0.0,1,83 days 07:29:00.000000000,83,7.48,0
ANSL_71225,2015-08-12 00:00:00,2018-06-20 14:49:00,1.0,Brown,0.95,49.28,0,7,0.0,2,1043 days 14:49:00.000000000,1043,14.82,0
ANSL_61689,2016-08-11 00:00:00,2016-10-03 10:02:00,-1.0,Red,0.25,47.26,15,4,2.0,4,53 days 10:02:00.000000000,53,10.03,1
ANSL_57872,2017-08-01 00:00:00,2018-01-23 09:00:00,2.0,Brown Tabby,0.05,42.38,16,9,0.0,1,175 days 09:00:00.000000000,175,9.0,0
ANSL_59685,2018-06-14 00:00:00,2019-01-05 08:18:00,-1.0,Brown,0.35,34.39,15,4,2.0,4,205 days 08:18:00.000000000,205,8.3,1
ANSL_63147,2018-05-25 00:00:00,2018-08-20 09:40:00,1.0,Cream Tabby,0.56,24.68,7,1,0.0,1,87 days 09:40:00.000000000,87,9.67,0
ANSL_62620,2015-10-24 00:00:00,2016-11-14 12:08:00,-1.0,Black,0.97,9.84,15,4,2.0,4,387 days 12:08:00.000000000,387,12.13,1
ANSL_55134,2012-10-26 00:00:00,2017-11-20 17:49:00,0.0,Tan,0.87,49.41,0,1,1.0,2,1851 days 17:49:00.000000000,1851,17.82,0
ANSL_52829,2014-08-26 00:00:00,2017-10-13 17:07:00,0.0,Brown Tabby,0.6,19.82,0,1,1.0,1,1144 days 17:07:00.000000000,1144,17.12,0
ANSL_71867,2017-10-20 00:00:00,2018-11-10 13:15:00,2.0,Torbie,0.11,48.53,13,9,1.0,1,386 days 13:15:00.000000000,386,13.25,0
ANSL_72564,2012-10-25 00:00:00,2016-11-24 14:57:00,1.0,Black,0.76,7.16,0,1,0.0,2,1491 days 14:57:00.000000000,1491,14.95,0
ANSL_63899,2018-08-11 00:00:00,2018-12-06 18:39:00,1.0,White,0.58,39.17,0,1,0.0,1,117 days 18:39:00.000000000,117,18.65,0
ANSL_62632,2007-06-12 00:00:00,2016-07-31 18:25:00,0.0,Brown,0.56,10.55,0,1,1.0,2,3337 days 18:25:00.000000000,3337,18.42,0
ANSL_55365,2009-02-09 00:00:00,2017-12-31 13:42:00,0.0,Tan,0.61,29.7,7,1,1.0,2,3247 days 13:42:00.000000000,3247,13.7,0
ANSL_50106,2015-11-06 00:00:00,2018-12-05 16:54:00,0.0,Brown,0.91,17.86,0,1,1.0,2,1125 days 16:54:00.000000000,1125,16.9,0
ANSL_73693,2017-07-07 00:00:00,2017-07-29 17:32:00,2.0,Brown Tabby,0.21,5.81,13,9,0.0,1,22 days 17:32:00.000000000,22,17.53,0
ANSL_60674,2012-05-30 00:00:00,2017-12-27 15:14:00,1.0,Blue,0.3,15.01,7,1,0.0,2,2037 days 15:14:00.000000000,2037,15.23,0
ANSL_64447,2018-09-29 00:00:00,2019-01-28 13:08:00,2.0,Orange Tabby,0.85,23.1,13,9,1.0,1,121 days 13:08:00.000000000,121,13.13,0
ANSL_49977,2017-12-04 00:00:00,2018-04-02 13:03:00,1.0,Black,0.38,33.51,7,1,0.0,1,119 days 13:03:00.000000000,119,13.05,0
ANSL_71733,2017-10-05 00:00:00,2018-01-17 12:18:00,0.0,Torbie,0.5,47.62,0,1,1.0,1,104 days 12:18:00.000000000,104,12.3,0
ANSL_68147,2002-09-18 00:00:00,2016-10-09 16:26:00,1.0,White,0.07,36.34,0,7,0.0,2,5135 days 16:26:00.000000000,5135,16.43,0
ANSL_64684,2014-07-21 00:00:00,2017-09-23 00:00:00,1.0,Chocolate,0.97,34.81,13,9,0.0,2,1160 days 00:00:00.000000000,1160,0.0,0
ANSL_60985,2004-04-20 00:00:00,2017-05-10 13:55:00,0.0,White,0.26,22.1,18,4,1.0,2,4768 days 13:55:00.000000000,4768,13.92,0
ANSL_65049,2011-05-16 00:00:00,2017-06-06 17:51:00,0.0,White,0.58,39.81,0,7,1.0,2,2213 days 17:51:00.000000000,2213,17.85,0
ANSL_57590,2016-07-22 00:00:00,2016-10-27 17:28:00,1.0,Black,0.41,8.71,7,1,0.0,1,97 days 17:28:00.000000000,97,17.47,0
ANSL_65354,2010-02-12 00:00:00,2017-07-10 19:17:00,1.0,White,0.59,5.04,0,7,0.0,2,2705 days 19:17:00.000000000,2705,19.28,0
ANSL_66503,2016-11-16 00:00:00,2017-02-27 00:00:00,0.0,Blue,0.88,13.18,13,9,1.0,1,103 days 00:00:00.000000000,103,0.0,0
ANSL_75790,2019-01-02 00:00:00,2019-04-17 18:14:00,0.0,Brown,0.44,28.66,0,1,1.0,2,105 days 18:14:00.000000000,105,18.23,0
ANSL_66391,2014-03-12 00:00:00,2016-08-19 17:28:00,1.0,White,0.65,33.91,0,1,0.0,2,891 days 17:28:00.000000000,891,17.47,0
ANSL_59992,2013-10-03 00:00:00,2018-10-22 13:32:00,1.0,White,0.39,6.91,0,7,0.0,2,1845 days 13:32:00.000000000,1845,13.53,0
ANSL_61238,2016-10-17 00:00:00,2018-05-10 22:38:00,1.0,Black,0.93,26.06,12,1,0.0,2,570 days 22:38:00.000000000,570,22.63,0
ANSL_58301,2017-06-02 00:00:00,2017-09-14 00:00:00,0.0,Tan,0.15,37.32,13,9,1.0,2,104 days 00:00:00.000000000,104,0.0,0
ANSL_75074,2015-10-01 00:00:00,2016-10-22 09:00:00,2.0,Blue Tabby,0.68,33.71,16,9,0.0,1,387 days 09:00:00.000000000,387,9.0,0
ANSL_61036,2006-06-10 00:00:00,2016-12-22 14:45:00,0.0,Lynx Point,0.63,23.64,0,1,1.0,1,3848 days 14:45:00.000000000,3848,14.75,0
ANSL_66724,2014-12-24 00:00:00,2017-01-18 18:00:00,0.0,Chocolate,0.38,45.1,0,1,1.0,2,756 days 18:00:00.000000000,756,18.0,0
ANSL_74056,2017-07-02 00:00:00,2017-10-08 12:22:00,0.0,Black,0.22,13.24,7,1,1.0,1,98 days 12:22:00.000000000,98,12.37,0
ANSL_63591,2009-10-15 00:00:00,2019-03-26 11:30:00,1.0,Black,0.8,40.33,0,1,0.0,2,3449 days 11:30:00.000000000,3449,11.5,0
ANSL_72690,2016-12-31 00:00:00,2019-01-29 16:10:00,0.0,Gray Tabby,0.11,26.63,0,1,1.0,1,759 days 16:10:00.000000000,759,16.17,0
ANSL_75418,2018-03-10 00:00:00,2019-04-08 18:30:00,0.0,Brown,0.68,42.47,0,1,1.0,2,394 days 18:30:00.000000000,394,18.5,0
ANSL_68323,2018-10-27 00:00:00,2018-11-24 18:39:00,2.0,Blue,0.76,15.79,13,9,1.0,1,28 days 18:39:00.000000000,28,18.65,0
ANSL_65417,2014-07-17 00:00:00,2017-08-14 10:43:00,2.0,Orange Tabby,0.57,20.61,18,4,0.0,1,1124 days 10:43:00.000000000,1124,10.72,0
ANSL_52073,2018-10-09 00:00:00,2019-01-13 16:44:00,1.0,Orange Tabby,0.34,31.65,0,1,0.0,1,96 days 16:44:00.000000000,96,16.73,0
ANSL_68020,2015-11-28 00:00:00,2016-12-18 13:44:00,2.0,Black,0.55,16.79,0,7,0.0,2,386 days 13:44:00.000000000,386,13.73,0
ANSL_64272,2016-11-26 00:00:00,2018-12-16 12:22:00,1.0,Red,0.28,23.91,0,7,0.0,2,750 days 12:22:00.000000000,750,12.37,0
ANSL_58752,2017-01-31 00:00:00,2019-02-21 18:20:00,2.0,Black,0.5,11.33,13,9,1.0,2,751 days 18:20:00.000000000,751,18.33,0
ANSL_73834,2015-12-29 00:00:00,2019-02-07 17:26:00,1.0,White,0.89,14.67,0,1,0.0,2,1136 days 17:26:00.000000000,1136,17.43,0
ANSL_72199,2014-05-14 00:00:00,2016-12-10 17:31:00,1.0,Blue Merle,0.1,35.18,0,1,0.0,2,941 days 17:31:00.000000000,941,17.52,0
ANSL_62545,2009-07-26 00:00:00,2018-11-14 09:53:00,1.0,Chocolate,0.51,15.15,0,7,0.0,2,3398 days 09:53:00.000000000,3398,9.88,0
ANSL_50458,2017-07-12 00:00:00,2017-10-19 18:37:00,1.0,Black,0.44,15.79,7,1,0.0,1,99 days 18:37:00.000000000,99,18.62,0
ANSL_56424,2013-09-21 00:00:00,2018-01-21 13:10:00,0.0,Black,0.52,33.37,0,7,1.0,2,1583 days 13:10:00.000000000,1583,13.17,0
ANSL_58631,2018-06-27 00:00:00,2019-02-10 15:07:00,0.0,Brown,0.25,21.51,0,1,1.0,2,228 days 15:07:00.000000000,228,15.12,0
ANSL_67247,2014-03-16 00:00:00,2017-05-12 14:55:00,1.0,Black,0.18,39.19,13,9,0.0,2,1153 days 14:55:00.000000000,1153,14.92,0
ANSL_71960,2004-12-12 00:00:00,2018-01-01 17:19:00,2.0,White,0.64,45.15,0,7,0.0,2,4768 days 17:19:00.000000000,4768,17.32,0
ANSL_58053,2017-09-06 00:00:00,2017-12-27 17:36:00,2.0,Tan,0.3,23.47,13,9,1.0,2,112 days 17:36:00.000000000,112,17.6,0
ANSL_74729,2018-07-16 00:00:00,2018-10-11 13:09:00,1.0,Black,0.01,43.03,0,1,0.0,1,87 days 13:09:00.000000000,87,13.15,0
ANSL_68436,2010-09-22 00:00:00,2017-02-25 17:08:00,1.0,Blue,0.92,29.36,0,1,0.0,1,2348 days 17:08:00.000000000,2348,17.13,0
ANSL_70496,2017-12-09 00:00:00,2018-01-05 19:02:00,-1.0,Lynx Point,0.03,27.56,13,9,2.0,1,27 days 19:02:00.000000000,27,19.03,1
ANSL_59699,2017-01-12 00:00:00,2018-08-11 11:12:00,0.0,Orange Tabby,0.7,22.98,13,9,1.0,1,576 days 11:12:00.000000000,576,11.2,0
ANSL_74078,2018-08-07 00:00:00,2018-08-29 10:17:00,2.0,Sable,0.42,20.7,13,9,0.0,2,22 days 10:17:00.000000000,22,10.28,0
ANSL_63620,2006-07-21 00:00:00,2018-06-24 16:04:00,0.0,Tan,0.06,40.85,13,9,1.0,2,4356 days 16:04:00.000000000,4356,16.07,0
ANSL_57446,2016-06-24 00:00:00,2016-09-24 12:24:00,0.0,Black,0.63,25.49,0,1,1.0,1,92 days 12:24:00.000000000,92,12.4,0
ANSL_76695,2018-04-12 00:00:00,2019-05-09 12:00:00,0.0,White,0.74,28.13,0,1,1.0,2,392 days 12:00:00.000000000,392,12.0,0
ANSL_76321,2016-10-07 00:00:00,2019-04-30 16:44:00,2.0,Brown,0.6,22.6,0,7,0.0,2,935 days 16:44:00.000000000,935,16.73,0
ANSL_65981,2016-06-22 00:00:00,2016-08-12 15:14:00,2.0,Brown Tabby,0.59,39.5,13,9,1.0,1,51 days 15:14:00.000000000,51,15.23,0
ANSL_70985,2014-04-08 00:00:00,2018-05-02 11:51:00,1.0,Orange Tabby,0.55,40.39,13,9,0.0,1,1485 days 11:51:00.000000000,1485,11.85,0
ANSL_75270,2019-01-15 00:00:00,2019-04-05 17:15:00,2.0,Brown,0.39,16.53,13,9,1.0,2,80 days 17:15:00.000000000,80,17.25,0
ANSL_61912,2007-10-30 00:00:00,2016-08-26 14:02:00,0.0,Buff,0.2,39.52,0,7,1.0,2,3223 days 14:02:00.000000000,3223,14.03,0
ANSL_52485,2016-11-11 00:00:00,2017-03-12 11:37:00,2.0,Flame Point,0.5,40.54,18,4,0.0,1,121 days 11:37:00.000000000,121,11.62,0
ANSL_60352,2015-11-09 00:00:00,2016-07-31 17:48:00,0.0,Black,0.83,8.5,0,7,1.0,2,265 days 17:48:00.000000000,265,17.8,0
ANSL_50323,2014-08-05 00:00:00,2016-08-30 17:19:00,1.0,Black,0.61,15.86,0,1,0.0,2,756 days 17:19:00.000000000,756,17.32,0
ANSL_66106,2018-07-24 00:00:00,2018-11-25 17:47:00,0.0,White,0.15,8.59,0,1,1.0,1,124 days 17:47:00.000000000,124,17.78,0
ANSL_51656,2016-09-21 00:00:00,2018-12-27 16:57:00,1.0,Black,0.95,39.01,13,9,0.0,2,827 days 16:57:00.000000000,827,16.95,0
ANSL_59425,2018-01-13 00:00:00,2019-02-06 19:44:00,2.0,Blue,0.53,8.95,17,9,0.0,1,389 days 19:44:00.000000000,389,19.73,0
ANSL_52893,2009-11-27 00:00:00,2016-12-18 09:00:00,0.0,White,0.73,48.76,16,9,1.0,1,2578 days 09:00:00.000000000,2578,9.0,0
ANSL_69175,2017-02-10 00:00:00,2018-12-22 13:13:00,1.0,Black,0.48,6.69,0,1,0.0,2,680 days 13:13:00.000000000,680,13.22,0
ANSL_74006,1999-05-13 00:00:00,2018-06-03 10:38:00,1.0,Brown,0.77,28.44,13,9,0.0,2,6961 days 10:38:00.000000000,6961,10.63,0
ANSL_52762,2018-02-10 00:00:00,2018-03-31 19:00:00,-1.0,Brown,0.36,40.69,0,4,2.0,4,49 days 19:00:00.000000000,49,19.0,1
ANSL_59928,2014-07-01 00:00:00,2017-07-30 19:22:00,1.0,Fawn,0.07,29.68,0,1,0.0,2,1125 days 19:22:00.000000000,1125,19.37,0
ANSL_74695,2011-03-28 00:00:00,2017-04-21 16:46:00,0.0,Black,0.16,40.76,0,7,1.0,2,2216 days 16:46:00.000000000,2216,16.77,0
ANSL_72547,2016-05-13 00:00:00,2017-06-12 18:30:00,1.0,Black,0.1,23.37,0,1,0.0,1,395 days 18:30:00.000000000,395,18.5,0
ANSL_68165,2014-06-05 00:00:00,2017-01-02 14:37:00,1.0,Red,0.4,49.89,0,7,0.0,2,942 days 14:37:00.000000000,942,14.62,0
ANSL_67292,2017-09-16 00:00:00,2018-10-12 11:24:00,1.0,Black,0.47,5.02,13,9,0.0,2,391 days 11:24:00.000000000,391,11.4,0
ANSL_71109,2016-07-17 00:00:00,2016-10-10 18:54:00,0.0,Calico,0.3,16.95,0,1,1.0,1,85 days 18:54:00.000000000,85,18.9,0
ANSL_54469,2017-07-06 00:00:00,2017-09-18 09:14:00,2.0,Black,0.85,30.35,0,1,0.0,1,74 days 09:14:00.000000000,74,9.23,0
ANSL_56213,2016-11-16 00:00:00,2017-03-03 13:01:00,0.0,Torbie,0.25,30.32,0,1,1.0,1,107 days 13:01:00.000000000,107,13.02,0
ANSL_63352,2016-03-08 00:00:00,2017-04-01 12:00:00,1.0,Brown,0.47,37.92,0,7,0.0,2,389 days 12:00:00.000000000,389,12.0,0
ANSL_53301,2012-07-20 00:00:00,2017-12-18 13:39:00,0.0,Brown Tabby,0.57,6.08,7,1,1.0,1,1977 days 13:39:00.000000000,1977,13.65,0
ANSL_65631,2015-09-23 00:00:00,2017-09-20 13:56:00,1.0,Black,0.99,12.9,0,7,0.0,2,728 days 13:56:00.000000000,728,13.93,0
ANSL_59535,2018-08-04 00:00:00,2019-01-29 00:00:00,2.0,Orange Tabby,0.2,31.85,17,9,0.0,1,178 days 00:00:00.000000000,178,0.0,0
ANSL_66915,2015-12-16 00:00:00,2017-01-13 17:52:00,1.0,Brown,0.37,43.47,0,1,0.0,2,394 days 17:52:00.000000000,394,17.87,0
ANSL_70029,2016-12-23 00:00:00,2019-01-26 12:46:00,-1.0,Black,0.95,30.75,17,9,2.0,1,764 days 12:46:00.000000000,764,12.77,1
ANSL_50792,2018-07-06 00:00:00,2018-10-16 18:28:00,0.0,Black,0.9,23.91,0,1,1.0,1,102 days 18:28:00.000000000,102,18.47,0
ANSL_68812,2009-05-16 00:00:00,2017-06-06 13:16:00,0.0,Sable,0.2,28.07,0,1,1.0,2,2943 days 13:16:00.000000000,2943,13.27,0
ANSL_60368,2016-07-24 00:00:00,2016-11-05 17:57:00,0.0,Tortie,0.84,39.05,0,1,1.0,1,104 days 17:57:00.000000000,104,17.95,0
ANSL_55482,2016-12-19 00:00:00,2017-07-12 17:52:00,1.0,Tan,0.25,5.81,12,1,0.0,2,205 days 17:52:00.000000000,205,17.87,0
ANSL_67797,2017-08-10 00:00:00,2017-12-16 09:00:00,2.0,Orange Tabby,0.14,23.18,16,9,1.0,1,128 days 09:00:00.000000000,128,9.0,0
ANSL_57686,2015-03-01 00:00:00,2018-03-20 09:00:00,0.0,Black,0.41,23.3,16,9,1.0,1,1115 days 09:00:00.000000000,1115,9.0,0
ANSL_56099,2018-05-05 00:00:00,2018-08-30 15:37:00,2.0,Black,0.64,32.17,0,1,0.0,1,117 days 15:37:00.000000000,117,15.62,0
ANSL_73581,2016-10-22 00:00:00,2016-12-04 18:55:00,-1.0,White,0.2,7.82,13,9,2.0,1,43 days 18:55:00.000000000,43,18.92,1
ANSL_73266,2015-03-15 00:00:00,2017-07-22 14:40:00,0.0,Black,0.63,12.9,0,1,1.0,2,860 days 14:40:00.000000000,860,14.67,0
ANSL_55904,2003-07-11 00:00:00,2017-08-03 15:52:00,0.0,Calico,0.15,25.0,0,7,1.0,1,5137 days 15:52:00.000000000,5137,15.87,0
ANSL_75184,2015-09-10 00:00:00,2016-10-03 19:13:00,2.0,Brown Tabby,0.16,13.69,13,9,1.0,1,389 days 19:13:00.000000000,389,19.22,0
ANSL_50586,2017-06-08 00:00:00,2017-07-04 12:37:00,-1.0,Yellow,0.89,6.8,7,1,2.0,0,26 days 12:37:00.000000000,26,12.62,1
ANSL_52960,2007-07-12 00:00:00,2018-08-01 11:52:00,0.0,White,0.1,31.3,0,7,1.0,2,4038 days 11:52:00.000000000,4038,11.87,0
ANSL_75367,2013-09-16 00:00:00,2019-04-07 18:51:00,1.0,Brown,0.53,40.74,0,1,0.0,2,2029 days 18:51:00.000000000,2029,18.85,0
ANSL_64811,2016-09-11 00:00:00,2017-06-06 19:18:00,2.0,White,0.68,9.99,16,9,0.0,1,268 days 19:18:00.000000000,268,19.3,0
ANSL_61000,2016-07-04 00:00:00,2016-12-29 16:54:00,1.0,White,0.32,20.3,0,1,0.0,1,178 days 16:54:00.000000000,178,16.9,0
ANSL_66498,2016-07-09 00:00:00,2016-10-03 13:25:00,2.0,Orange Tabby,0.13,11.74,13,9,0.0,1,86 days 13:25:00.000000000,86,13.42,0
ANSL_58733,2017-07-15 00:00:00,2017-10-18 17:39:00,1.0,Cream Tabby,0.3,43.82,7,1,0.0,1,95 days 17:39:00.000000000,95,17.65,0
ANSL_50568,2009-11-24 00:00:00,2018-12-03 12:59:00,1.0,Brown Brindle,0.11,22.6,7,1,0.0,2,3296 days 12:59:00.000000000,3296,12.98,0
ANSL_59172,2010-01-13 00:00:00,2019-02-04 15:51:00,1.0,Yellow,0.4,27.66,13,9,0.0,2,3309 days 15:51:00.000000000,3309,15.85,0
ANSL_55913,2016-05-26 00:00:00,2017-05-22 13:13:00,1.0,Black,0.97,18.54,0,1,0.0,2,361 days 13:13:00.000000000,361,13.22,0
ANSL_60176,2008-03-22 00:00:00,2018-04-20 14:38:00,1.0,White,0.48,39.64,0,1,0.0,2,3681 days 14:38:00.000000000,3681,14.63,0
ANSL_71191,2017-12-16 00:00:00,2018-05-10 22:37:00,0.0,Brown,0.62,38.78,0,1,1.0,2,145 days 22:37:00.000000000,145,22.62,0
ANSL_66058,2007-08-05 00:00:00,2018-08-26 17:02:00,0.0,White,0.98,33.73,0,7,1.0,2,4039 days 17:02:00.000000000,4039,17.03,0
ANSL_74238,2014-11-15 00:00:00,2018-12-10 14:41:00,1.0,Orange,0.79,36.92,0,1,0.0,1,1486 days 14:41:00.000000000,1486,14.68,0
ANSL_66104,2016-05-03 00:00:00,2016-10-30 18:22:00,0.0,Black,0.13,14.26,0,1,1.0,2,180 days 18:22:00.000000000,180,18.37,0
ANSL_54940,2017-08-11 00:00:00,2017-09-23 19:29:00,2.0,Black,0.21,24.99,13,9,0.0,1,43 days 19:29:00.000000000,43,19.48,0
ANSL_71308,2006-03-05 00:00:00,2018-04-03 16:00:00,1.0,Sable,0.34,21.78,0,1,0.0,2,4412 days 16:00:00.000000000,4412,16.0,0
ANSL_71419,2017-06-24 00:00:00,2017-10-08 14:23:00,2.0,Seal Point,0.81,26.05,7,1,1.0,1,106 days 14:23:00.000000000,106,14.38,0
ANSL_75571,2018-03-18 00:00:00,2019-04-12 16:49:00,1.0,Black,0.1,41.12,0,1,0.0,1,390 days 16:49:00.000000000,390,16.82,0
ANSL_58722,2017-07-10 00:00:00,2017-10-07 17:54:00,1.0,Blue,0.13,48.98,7,1,0.0,1,89 days 17:54:00.000000000,89,17.9,0
ANSL_69917,2010-10-14 00:00:00,2018-07-17 13:06:00,0.0,White,0.4,20.98,13,9,1.0,2,2833 days 13:06:00.000000000,2833,13.1,0
ANSL_59574,2016-07-16 00:00:00,2017-09-09 16:39:00,0.0,White,0.88,49.4,13,9,1.0,2,420 days 16:39:00.000000000,420,16.65,0
ANSL_58304,2017-01-31 00:00:00,2018-04-06 15:45:00,0.0,Black,0.76,27.01,13,9,1.0,1,430 days 15:45:00.000000000,430,15.75,0
ANSL_68998,2016-07-16 00:00:00,2016-10-29 20:04:00,1.0,Black,0.91,42.71,7,1,0.0,1,105 days 20:04:00.000000000,105,20.07,0
ANSL_74520,2015-02-02 00:00:00,2017-03-12 00:00:00,2.0,Buff,0.45,40.65,13,9,0.0,2,769 days 00:00:00.000000000,769,0.0,0
ANSL_63847,2014-04-27 00:00:00,2018-06-29 15:55:00,1.0,Brown,0.81,36.54,0,7,0.0,2,1524 days 15:55:00.000000000,1524,15.92,0
ANSL_60599,2010-07-16 00:00:00,2017-08-25 16:56:00,0.0,Black,0.66,25.18,0,1,1.0,1,2597 days 16:56:00.000000000,2597,16.93,0
ANSL_74545,2016-10-04 00:00:00,2018-09-16 15:02:00,0.0,Black,0.44,25.96,0,7,1.0,2,712 days 15:02:00.000000000,712,15.03,0
