pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing,fe_ids,len_in_cm,X1_X2,Area_occupied
ANSL_60436,2017-01-02 00:00:00,2017-02-28 00:00:00,2.0,18,0.4,32.05,8,2,0.0,1,57 days 00:00:00.000000000,57,0.0,0,60436,40.0,16,1282.0
ANSL_68242,2017-03-18 00:00:00,2018-05-26 00:00:00,1.0,16,0.96,23.32,13,9,0.0,2,434 days 00:00:00.000000000,434,0.0,0,68242,96.0,117,2238.7200000000003
ANSL_63684,2002-08-20 00:00:00,2016-09-10 15:55:00,0.0,2,0.81,30.19,18,4,1.0,2,5135 days 15:55:00.000000000,5135,15.92,0,63684,81.0,72,2445.3900000000003
ANSL_62892,2014-07-07 00:00:00,2016-07-31 18:23:00,1.0,52,0.83,24.64,0,1,0.0,2,755 days 18:23:00.000000000,755,18.38,0,62892,83.0,0,2045.1200000000001
ANSL_54213,2018-09-29 00:00:00,2018-11-20 15:19:00,2.0,12,0.56,13.83,13,9,1.0,1,52 days 15:19:00.000000000,52,15.32,0,54213,56.00000000000001,117,774.4800000000001
ANSL_57794,2018-08-22 00:00:00,2018-11-16 15:50:00,0.0,18,0.99,35.61,0,1,1.0,1,86 days 15:50:00.000000000,86,15.83,0,57794,99.0,0,3525.39
ANSL_58098,2003-01-29 00:00:00,2017-03-20 13:11:00,1.0,38,0.86,7.15,13,9,0.0,1,5164 days 13:11:00.000000000,5164,13.18,0,58098,86.0,117,614.9
ANSL_63332,2017-12-06 00:00:00,2018-01-11 14:16:00,-1.0,30,0.25,49.28,13,9,2.0,1,36 days 14:16:00.000000000,36,14.27,1,63332,25.0,117,1232.0
ANSL_75695,2010-01-18 00:00:00,2019-04-15 17:33:00,1.0,15,0.9,43.14,0,7,0.0,2,3374 days 17:33:00.000000000,3374,17.55,0,75695,90.0,0,3882.6
ANSL_50186,2016-05-25 00:00:00,2017-06-24 16:23:00,1.0,53,0.58,10.04,0,7,0.0,2,395 days 16:23:00.000000000,395,16.38,0,50186,57.99999999999999,0,582.3199999999998
ANSL_51745,2014-07-27 00:00:00,2017-08-19 18:54:00,2.0,27,0.78,24.4,0,7,0.0,2,1119 days 18:54:00.000000000,1119,18.9,0,51745,78.0,0,1903.1999999999998
ANSL_52833,2016-11-13 00:00:00,2017-02-06 11:29:00,1.0,38,0.34,9.36,0,1,0.0,1,85 days 11:29:00.000000000,85,11.48,0,52833,34.0,0,318.24
ANSL_61454,2016-03-21 00:00:00,2016-09-15 15:40:00,1.0,48,0.69,6.95,13,9,0.0,2,178 days 15:40:00.000000000,178,15.67,0,61454,69.0,117,479.55
ANSL_74043,2014-11-25 00:00:00,2017-12-16 17:28:00,2.0,53,0.61,33.79,0,7,0.0,2,1117 days 17:28:00.000000000,1117,17.47,0,74043,61.0,0,2061.19
ANSL_73308,2016-11-10 00:00:00,2016-12-15 12:13:00,-1.0,28,0.79,46.77,13,9,2.0,1,35 days 12:13:00.000000000,35,12.22,1,73308,79.0,117,3694.8300000000004
ANSL_76158,2011-03-28 00:00:00,2019-04-18 15:19:00,0.0,30,0.23,38.18,0,1,1.0,2,2943 days 15:19:00.000000000,2943,15.32,0,76158,23.0,0,878.14
ANSL_70384,2018-11-22 00:00:00,2019-03-04 14:49:00,1.0,18,0.59,18.59,13,9,0.0,1,102 days 14:49:00.000000000,102,14.82,0,70384,59.0,117,1096.81
ANSL_69924,2016-07-21 00:00:00,2017-08-15 19:01:00,0.0,49,0.08,37.23,16,9,1.0,1,390 days 19:01:00.000000000,390,19.02,0,69924,8.0,144,297.84
ANSL_68405,2016-11-09 00:00:00,2017-12-01 17:59:00,0.0,2,0.54,18.09,0,7,1.0,2,387 days 17:59:00.000000000,387,17.98,0,68405,54.0,0,976.86
ANSL_71481,2016-01-28 00:00:00,2017-02-22 13:32:00,2.0,53,0.74,35.98,13,9,0.0,4,391 days 13:32:00.000000000,391,13.53,0,71481,74.0,117,2662.52
ANSL_66460,2007-04-06 00:00:00,2018-12-21 14:44:00,1.0,15,0.56,37.88,13,9,0.0,2,4277 days 14:44:00.000000000,4277,14.73,0,66460,56.00000000000001,117,2121.28
ANSL_60019,2015-07-19 00:00:00,2017-09-01 11:36:00,1.0,2,0.81,43.37,0,7,0.0,2,775 days 11:36:00.000000000,775,11.6,0,60019,81.0,0,3512.97
ANSL_65007,2016-08-24 00:00:00,2017-09-22 17:08:00,0.0,2,0.28,17.35,0,1,1.0,2,394 days 17:08:00.000000000,394,17.13,0,65007,28.000000000000004,0,485.8000000000001
ANSL_71669,2016-12-21 00:00:00,2017-02-23 11:54:00,2.0,7,0.32,30.09,13,9,0.0,1,64 days 11:54:00.000000000,64,11.9,0,71669,32.0,117,962.88
ANSL_55316,2018-09-25 00:00:00,2019-03-03 12:23:00,2.0,12,0.82,22.22,13,9,0.0,1,159 days 12:23:00.000000000,159,12.38,0,55316,82.0,117,1822.04
ANSL_57906,2016-11-11 00:00:00,2016-12-06 13:25:00,2.0,53,0.27,17.04,13,9,1.0,1,25 days 13:25:00.000000000,25,13.42,0,57906,27.0,117,460.08
ANSL_71447,2016-04-24 00:00:00,2018-05-14 10:48:00,2.0,2,0.99,46.09,18,4,1.0,1,750 days 10:48:00.000000000,750,10.8,0,71447,99.0,72,4562.910000000001
ANSL_74403,2009-01-05 00:00:00,2017-02-04 11:01:00,1.0,15,0.25,28.22,0,7,0.0,2,2952 days 11:01:00.000000000,2952,11.02,0,74403,25.0,0,705.5
ANSL_57363,2014-09-02 00:00:00,2016-10-04 15:25:00,0.0,15,0.02,17.56,0,1,1.0,2,763 days 15:25:00.000000000,763,15.42,0,57363,2.0,0,35.12
ANSL_76037,2017-11-29 00:00:00,2019-03-08 11:46:00,2.0,53,0.15,42.21,13,9,0.0,2,464 days 11:46:00.000000000,464,11.77,0,76037,15.0,117,633.15
ANSL_64800,2010-07-10 00:00:00,2016-08-01 14:34:00,2.0,43,0.27,11.51,13,9,0.0,2,2214 days 14:34:00.000000000,2214,14.57,0,64800,27.0,117,310.77
ANSL_60161,2006-01-12 00:00:00,2019-02-02 17:20:00,0.0,21,0.98,26.49,0,7,1.0,1,4769 days 17:20:00.000000000,4769,17.33,0,60161,98.0,0,2596.02
ANSL_76672,2009-04-13 00:00:00,2019-05-08 17:49:00,0.0,53,0.75,48.87,0,1,1.0,2,3677 days 17:49:00.000000000,3677,17.82,0,76672,75.0,0,3665.25
ANSL_60987,2016-07-19 00:00:00,2018-08-13 17:10:00,1.0,52,0.35,44.95,0,1,0.0,2,755 days 17:10:00.000000000,755,17.17,0,60987,35.0,0,1573.25
ANSL_60837,2018-07-01 00:00:00,2018-11-08 19:01:00,0.0,49,0.33,29.18,0,1,1.0,1,130 days 19:01:00.000000000,130,19.02,0,60837,33.0,0,962.9399999999999
ANSL_58608,2016-08-11 00:00:00,2017-02-21 00:00:00,1.0,38,0.74,33.13,13,9,0.0,1,194 days 00:00:00.000000000,194,0.0,0,58608,74.0,117,2451.6200000000003
ANSL_51980,2016-10-15 00:00:00,2016-12-21 12:59:00,2.0,38,0.66,13.73,0,7,0.0,1,67 days 12:59:00.000000000,67,12.98,0,51980,66.0,0,906.1800000000001
ANSL_65158,2018-07-25 00:00:00,2018-08-18 15:52:00,2.0,38,0.83,15.63,13,9,1.0,1,24 days 15:52:00.000000000,24,15.87,0,65158,83.0,117,1297.29
ANSL_61896,2014-12-16 00:00:00,2017-04-26 16:50:00,0.0,15,0.89,17.58,13,9,1.0,2,862 days 16:50:00.000000000,862,16.83,0,61896,89.0,117,1564.62
ANSL_73938,2014-10-19 00:00:00,2017-02-11 16:49:00,0.0,2,0.68,45.35,0,7,1.0,2,846 days 16:49:00.000000000,846,16.82,0,73938,68.0,0,3083.8
ANSL_60172,2018-06-17 00:00:00,2018-07-15 09:18:00,-1.0,7,0.57,35.02,13,9,2.0,1,28 days 09:18:00.000000000,28,9.3,1,60172,56.99999999999999,117,1996.1399999999999
ANSL_73988,2015-01-21 00:00:00,2017-05-09 14:53:00,1.0,16,0.35,9.81,13,9,0.0,2,839 days 14:53:00.000000000,839,14.88,0,73988,35.0,117,343.35
ANSL_65161,2017-02-18 00:00:00,2018-10-22 09:43:00,0.0,23,0.04,26.8,7,1,1.0,2,611 days 09:43:00.000000000,611,9.72,0,65161,4.0,7,107.2
ANSL_67691,2017-12-23 00:00:00,2018-08-20 00:00:00,1.0,53,0.65,34.68,17,9,0.0,1,240 days 00:00:00.000000000,240,0.0,0,67691,65.0,153,2254.2
ANSL_57161,2017-02-11 00:00:00,2017-05-14 19:04:00,0.0,18,0.97,26.49,0,1,1.0,1,92 days 19:04:00.000000000,92,19.07,0,57161,97.0,0,2569.5299999999997
ANSL_64739,2016-06-05 00:00:00,2016-09-03 13:05:00,0.0,52,0.18,11.41,0,1,1.0,2,90 days 13:05:00.000000000,90,13.08,0,64739,18.0,0,205.38
ANSL_63044,2007-12-26 00:00:00,2016-09-09 15:49:00,1.0,53,0.39,21.97,0,7,0.0,2,3180 days 15:49:00.000000000,3180,15.82,0,63044,39.0,0,856.8299999999999
ANSL_67723,2015-05-16 00:00:00,2017-08-14 00:00:00,0.0,25,0.02,8.84,0,1,1.0,2,821 days 00:00:00.000000000,821,0.0,0,67723,2.0,0,17.68
ANSL_57352,2018-08-31 00:00:00,2018-11-27 17:52:00,2.0,15,0.8,20.89,0,7,0.0,2,88 days 17:52:00.000000000,88,17.87,0,57352,80.0,0,1671.2
ANSL_62352,2014-12-28 00:00:00,2018-01-18 13:54:00,2.0,53,0.56,5.66,13,9,1.0,2,1117 days 13:54:00.000000000,1117,13.9,0,62352,56.00000000000001,117,316.96000000000004
ANSL_70410,2012-05-10 00:00:00,2017-10-30 13:35:00,2.0,52,0.67,45.01,0,4,0.0,2,1999 days 13:35:00.000000000,1999,13.58,0,70410,67.0,0,3015.67
ANSL_74011,2018-06-25 00:00:00,2018-10-23 18:08:00,0.0,18,0.08,46.12,0,1,1.0,1,120 days 18:08:00.000000000,120,18.13,0,74011,8.0,0,368.96
ANSL_51649,2016-07-29 00:00:00,2016-10-23 18:03:00,1.0,17,0.36,48.66,0,1,0.0,2,86 days 18:03:00.000000000,86,18.05,0,51649,36.0,0,1751.7599999999998
ANSL_61117,2016-01-03 00:00:00,2017-01-24 08:22:00,-1.0,15,0.79,22.5,15,4,2.0,4,387 days 08:22:00.000000000,387,8.37,1,61117,79.0,60,1777.5
ANSL_62832,2016-03-05 00:00:00,2017-04-10 13:32:00,1.0,2,0.57,27.86,13,9,0.0,2,401 days 13:32:00.000000000,401,13.53,0,62832,56.99999999999999,117,1588.0199999999998
ANSL_76682,2018-04-12 00:00:00,2019-05-08 19:30:00,0.0,9,0.88,34.74,0,7,1.0,2,391 days 19:30:00.000000000,391,19.5,0,76682,88.0,0,3057.1200000000003
ANSL_75832,2018-03-25 00:00:00,2019-04-18 17:49:00,2.0,31,0.21,7.79,17,9,1.0,1,389 days 17:49:00.000000000,389,17.82,0,75832,21.0,153,163.59
ANSL_52836,2009-10-09 00:00:00,2018-12-22 09:27:00,0.0,2,0.32,27.73,7,1,1.0,2,3361 days 09:27:00.000000000,3361,9.45,0,52836,32.0,7,887.36
ANSL_51883,2014-10-11 00:00:00,2017-12-01 12:31:00,0.0,50,0.17,31.16,0,1,1.0,1,1147 days 12:31:00.000000000,1147,12.52,0,51883,17.0,0,529.72
ANSL_55758,2016-06-11 00:00:00,2018-11-22 12:01:00,1.0,7,0.82,12.37,0,7,0.0,1,894 days 12:01:00.000000000,894,12.02,0,55758,82.0,0,1014.3399999999999
ANSL_60871,2016-12-14 00:00:00,2019-01-11 17:12:00,1.0,12,0.65,41.55,0,1,0.0,1,758 days 17:12:00.000000000,758,17.2,0,60871,65.0,0,2700.75
ANSL_75732,2015-02-04 00:00:00,2019-04-16 17:16:00,1.0,15,0.54,26.13,0,7,0.0,2,1532 days 17:16:00.000000000,1532,17.27,0,75732,54.0,0,1411.02
ANSL_55668,2016-10-29 00:00:00,2017-02-24 18:20:00,0.0,50,0.02,9.03,0,1,1.0,1,118 days 18:20:00.000000000,118,18.33,0,55668,2.0,0,18.06
ANSL_62536,2017-11-17 00:00:00,2017-12-22 13:11:00,2.0,26,0.35,42.85,13,9,0.0,1,35 days 13:11:00.000000000,35,13.18,0,62536,35.0,117,1499.75
ANSL_69633,2016-09-01 00:00:00,2018-10-04 17:52:00,0.0,7,0.9,25.29,0,1,1.0,2,763 days 17:52:00.000000000,763,17.87,0,69633,90.0,0,2276.1
ANSL_62596,2014-08-06 00:00:00,2017-04-27 11:18:00,1.0,2,0.37,21.78,0,7,0.0,2,995 days 11:18:00.000000000,995,11.3,0,62596,37.0,0,805.86
ANSL_54188,2016-12-16 00:00:00,2018-08-09 17:43:00,0.0,2,0.19,5.06,0,7,1.0,2,601 days 17:43:00.000000000,601,17.72,0,54188,19.0,0,96.13999999999999
ANSL_50551,2017-06-19 00:00:00,2017-09-14 16:20:00,1.0,52,1.0,25.59,0,1,0.0,2,87 days 16:20:00.000000000,87,16.33,0,50551,100.0,0,2559.0
ANSL_74660,2016-12-12 00:00:00,2017-03-10 17:53:00,1.0,2,0.18,29.21,0,1,0.0,1,88 days 17:53:00.000000000,88,17.88,0,74660,18.0,0,525.78
ANSL_59957,2015-10-21 00:00:00,2016-11-12 09:00:00,-1.0,36,0.49,24.53,16,9,2.0,1,388 days 09:00:00.000000000,388,9.0,1,59957,49.0,144,1201.97
ANSL_67787,2017-07-03 00:00:00,2018-01-29 00:00:00,0.0,2,0.61,28.77,13,9,1.0,1,210 days 00:00:00.000000000,210,0.0,0,67787,61.0,117,1754.97
ANSL_62217,2017-02-16 00:00:00,2017-05-23 13:01:00,0.0,4,0.95,17.01,7,1,1.0,1,96 days 13:01:00.000000000,96,13.02,0,62217,95.0,7,1615.95
ANSL_61693,2014-08-31 00:00:00,2018-09-21 11:06:00,-1.0,53,0.92,19.88,9,2,2.0,4,1482 days 11:06:00.000000000,1482,11.1,1,61693,92.0,18,1828.9599999999998
ANSL_64622,2017-08-06 00:00:00,2018-05-02 18:48:00,0.0,7,0.16,7.94,0,1,1.0,2,269 days 18:48:00.000000000,269,18.8,0,64622,16.0,0,127.04
ANSL_52271,2016-08-14 00:00:00,2017-09-15 15:13:00,0.0,49,0.86,21.5,0,1,1.0,1,397 days 15:13:00.000000000,397,15.22,0,52271,86.0,0,1849.0
ANSL_53723,2016-05-14 00:00:00,2016-11-30 17:25:00,0.0,27,0.13,17.45,0,1,1.0,2,200 days 17:25:00.000000000,200,17.42,0,53723,13.0,0,226.85
ANSL_73783,2017-11-22 00:00:00,2018-01-29 11:15:00,2.0,2,0.95,16.22,0,1,1.0,2,68 days 11:15:00.000000000,68,11.25,0,73783,95.0,0,1540.8999999999999
ANSL_65763,2013-07-24 00:00:00,2016-09-06 00:00:00,0.0,2,0.75,28.12,13,9,1.0,2,1140 days 00:00:00.000000000,1140,0.0,0,65763,75.0,117,2109.0
ANSL_75962,2012-03-31 00:00:00,2019-04-22 14:36:00,0.0,30,0.68,38.92,0,7,1.0,2,2578 days 14:36:00.000000000,2578,14.6,0,75962,68.0,0,2646.56
ANSL_54790,2009-05-30 00:00:00,2016-12-31 15:29:00,2.0,53,0.95,42.08,0,7,1.0,2,2772 days 15:29:00.000000000,2772,15.48,0,54790,95.0,0,3997.6
ANSL_75475,2016-11-28 00:00:00,2019-04-10 12:16:00,1.0,15,0.54,14.27,0,1,0.0,2,863 days 12:16:00.000000000,863,12.27,0,75475,54.0,0,770.5799999999999
ANSL_75011,2016-10-01 00:00:00,2017-01-09 17:33:00,1.0,38,0.68,35.09,0,1,0.0,1,100 days 17:33:00.000000000,100,17.55,0,75011,68.0,0,2386.1200000000003
ANSL_56359,2013-06-02 00:00:00,2017-08-19 00:00:00,1.0,43,0.46,5.6,13,9,0.0,2,1539 days 00:00:00.000000000,1539,0.0,0,56359,46.0,117,257.59999999999997
ANSL_72783,2016-08-24 00:00:00,2017-06-18 16:50:00,2.0,2,0.36,32.54,13,9,1.0,2,298 days 16:50:00.000000000,298,16.83,0,72783,36.0,117,1171.44
ANSL_58252,2017-05-27 00:00:00,2017-08-13 14:37:00,2.0,26,0.43,35.09,0,1,0.0,1,78 days 14:37:00.000000000,78,14.62,0,58252,43.0,0,1508.8700000000001
ANSL_52024,2008-03-11 00:00:00,2018-05-11 08:36:00,1.0,52,0.34,25.02,7,1,0.0,2,3713 days 08:36:00.000000000,3713,8.6,0,52024,34.0,7,850.68
ANSL_64160,2017-01-05 00:00:00,2018-01-27 09:00:00,0.0,18,0.52,23.46,16,9,1.0,1,387 days 09:00:00.000000000,387,9.0,0,64160,52.0,144,1219.92
ANSL_60675,2019-01-03 00:00:00,2019-01-27 19:02:00,-1.0,18,0.05,12.96,13,9,2.0,1,24 days 19:02:00.000000000,24,19.03,1,60675,5.0,117,64.80000000000001
ANSL_60369,2003-03-10 00:00:00,2019-03-28 17:23:00,0.0,15,0.35,22.27,0,7,1.0,2,5862 days 17:23:00.000000000,5862,17.38,0,60369,35.0,0,779.4499999999999
ANSL_72215,2017-09-01 00:00:00,2018-01-23 16:00:00,2.0,53,0.37,32.37,0,1,1.0,2,144 days 16:00:00.000000000,144,16.0,0,72215,37.0,0,1197.6899999999998
ANSL_75406,2011-03-07 00:00:00,2019-04-08 16:42:00,1.0,38,0.63,38.46,0,1,0.0,1,2954 days 16:42:00.000000000,2954,16.7,0,75406,63.0,0,2422.98
ANSL_56267,2017-04-24 00:00:00,2018-05-20 11:33:00,1.0,53,0.36,43.44,13,9,0.0,2,391 days 11:33:00.000000000,391,11.55,0,56267,36.0,117,1563.84
ANSL_66510,2015-06-27 00:00:00,2016-07-28 14:21:00,1.0,55,0.4,26.63,0,1,0.0,2,397 days 14:21:00.000000000,397,14.35,0,66510,40.0,0,1065.2
ANSL_52751,2016-07-05 00:00:00,2016-11-26 09:00:00,2.0,7,0.8,11.19,16,9,1.0,1,144 days 09:00:00.000000000,144,9.0,0,52751,80.0,144,895.1999999999999
ANSL_76159,2016-04-05 00:00:00,2019-02-15 17:05:00,2.0,2,0.98,12.57,0,1,0.0,2,1046 days 17:05:00.000000000,1046,17.08,0,76159,98.0,0,1231.8600000000001
ANSL_56726,2014-08-28 00:00:00,2018-09-22 18:05:00,1.0,2,0.5,13.94,0,1,0.0,2,1486 days 18:05:00.000000000,1486,18.08,0,56726,50.0,0,697.0
ANSL_65390,2015-04-03 00:00:00,2018-10-28 17:44:00,1.0,48,0.85,31.3,0,7,0.0,2,1304 days 17:44:00.000000000,1304,17.73,0,65390,85.0,0,2660.5
ANSL_73234,2017-07-20 00:00:00,2017-09-01 17:50:00,-1.0,2,0.88,38.12,13,9,2.0,1,43 days 17:50:00.000000000,43,17.83,1,73234,88.0,117,3354.56
ANSL_59637,2017-10-01 00:00:00,2018-11-13 17:29:00,0.0,51,0.32,28.95,0,1,1.0,1,408 days 17:29:00.000000000,408,17.48,0,59637,32.0,0,926.4
ANSL_70280,2016-09-18 00:00:00,2017-03-15 17:17:00,1.0,52,0.5,46.98,0,1,0.0,2,178 days 17:17:00.000000000,178,17.28,0,70280,50.0,0,2349.0
ANSL_63392,2018-06-13 00:00:00,2018-09-29 16:50:00,2.0,18,0.57,13.21,13,9,1.0,1,108 days 16:50:00.000000000,108,16.83,0,63392,56.99999999999999,117,752.9699999999999
ANSL_50708,2015-10-28 00:00:00,2016-12-07 18:01:00,0.0,48,0.53,23.99,0,1,1.0,2,406 days 18:01:00.000000000,406,18.02,0,50708,53.0,0,1271.47
ANSL_54391,2016-06-18 00:00:00,2017-08-13 18:42:00,1.0,15,0.74,7.78,0,7,0.0,2,421 days 18:42:00.000000000,421,18.7,0,54391,74.0,0,575.72
ANSL_68231,2016-07-08 00:00:00,2016-08-29 11:17:00,-1.0,12,0.9,32.11,13,9,2.0,1,52 days 11:17:00.000000000,52,11.28,1,68231,90.0,117,2889.9
ANSL_65695,2010-04-15 00:00:00,2017-03-22 15:46:00,2.0,15,0.92,45.26,1,4,0.0,2,2533 days 15:46:00.000000000,2533,15.77,0,65695,92.0,4,4163.92
ANSL_61103,2006-11-07 00:00:00,2018-11-28 16:37:00,1.0,9,0.73,33.34,0,7,0.0,2,4404 days 16:37:00.000000000,4404,16.62,0,61103,73.0,0,2433.82
ANSL_54063,2017-04-22 00:00:00,2018-05-12 14:28:00,0.0,2,0.65,32.43,0,1,1.0,2,385 days 14:28:00.000000000,385,14.47,0,54063,65.0,0,2107.95
ANSL_52489,2018-07-09 00:00:00,2018-10-03 17:25:00,0.0,52,0.43,27.9,0,1,1.0,2,86 days 17:25:00.000000000,86,17.42,0,52489,43.0,0,1199.7
ANSL_76223,2006-04-07 00:00:00,2019-04-28 12:19:00,0.0,2,0.52,16.34,0,7,1.0,2,4769 days 12:19:00.000000000,4769,12.32,0,76223,52.0,0,849.68
ANSL_55427,2018-02-17 00:00:00,2018-09-29 00:00:00,1.0,38,0.61,21.68,17,9,0.0,1,224 days 00:00:00.000000000,224,0.0,0,55427,61.0,153,1322.48
ANSL_65867,2016-09-13 00:00:00,2017-10-07 17:39:00,1.0,53,0.37,48.48,0,7,0.0,2,389 days 17:39:00.000000000,389,17.65,0,65867,37.0,0,1793.76
ANSL_53739,2016-11-29 00:00:00,2017-01-07 16:25:00,2.0,38,0.46,10.97,13,9,0.0,1,39 days 16:25:00.000000000,39,16.42,0,53739,46.0,117,504.62
ANSL_69470,2012-09-25 00:00:00,2017-04-16 16:20:00,0.0,30,0.73,25.04,0,7,1.0,2,1664 days 16:20:00.000000000,1664,16.33,0,69470,73.0,0,1827.9199999999998
ANSL_63927,2014-02-28 00:00:00,2017-03-31 16:22:00,1.0,15,0.69,5.27,0,1,0.0,2,1127 days 16:22:00.000000000,1127,16.37,0,63927,69.0,0,363.63
ANSL_73587,2016-12-13 00:00:00,2018-01-03 09:00:00,2.0,50,0.74,43.9,16,9,1.0,1,386 days 09:00:00.000000000,386,9.0,0,73587,74.0,144,3248.6
ANSL_74670,2016-09-26 00:00:00,2016-12-31 15:54:00,2.0,18,0.55,42.24,13,9,0.0,1,96 days 15:54:00.000000000,96,15.9,0,74670,55.00000000000001,117,2323.2000000000003
ANSL_51658,2012-09-04 00:00:00,2017-11-02 12:59:00,0.0,9,0.59,5.68,0,1,1.0,2,1885 days 12:59:00.000000000,1885,12.98,0,51658,59.0,0,335.12
ANSL_70008,2016-12-13 00:00:00,2018-06-24 09:54:00,2.0,53,0.26,40.15,13,9,0.0,2,558 days 09:54:00.000000000,558,9.9,0,70008,26.0,117,1043.8999999999999
ANSL_74341,2007-09-09 00:00:00,2017-10-03 17:21:00,1.0,15,0.85,6.03,0,7,0.0,2,3677 days 17:21:00.000000000,3677,17.35,0,74341,85.0,0,512.5500000000001
ANSL_71341,2005-07-14 00:00:00,2018-12-16 12:22:00,0.0,16,0.45,14.78,7,1,1.0,2,4903 days 12:22:00.000000000,4903,12.37,0,71341,45.0,7,665.1
ANSL_62985,2010-09-28 00:00:00,2017-10-16 18:26:00,1.0,15,0.61,24.46,0,7,0.0,2,2575 days 18:26:00.000000000,2575,18.43,0,62985,61.0,0,1492.06
ANSL_73393,2016-03-28 00:00:00,2016-09-04 14:33:00,0.0,15,0.36,30.11,13,9,1.0,2,160 days 14:33:00.000000000,160,14.55,0,73393,36.0,117,1083.96
ANSL_56512,2016-01-16 00:00:00,2018-02-06 16:29:00,-1.0,40,0.61,49.74,18,4,2.0,4,752 days 16:29:00.000000000,752,16.48,1,56512,61.0,72,3034.1400000000003
ANSL_74965,2016-06-06 00:00:00,2018-06-28 08:21:00,-1.0,15,0.84,7.88,15,4,2.0,4,752 days 08:21:00.000000000,752,8.35,1,74965,84.0,60,661.92
ANSL_60400,2017-12-18 00:00:00,2018-03-10 00:00:00,2.0,2,0.31,32.07,13,9,1.0,2,82 days 00:00:00.000000000,82,0.0,0,60400,31.0,117,994.17
ANSL_51155,2015-11-10 00:00:00,2018-01-22 13:27:00,1.0,40,0.64,29.64,0,1,0.0,2,804 days 13:27:00.000000000,804,13.45,0,51155,64.0,0,1896.96
ANSL_68952,2014-07-15 00:00:00,2017-04-16 15:56:00,1.0,2,0.44,10.89,0,1,0.0,2,1006 days 15:56:00.000000000,1006,15.93,0,68952,44.0,0,479.16
ANSL_59211,2016-05-05 00:00:00,2018-05-26 09:00:00,0.0,18,0.48,30.71,16,9,1.0,1,751 days 09:00:00.000000000,751,9.0,0,59211,48.0,144,1474.08
ANSL_67244,2016-10-08 00:00:00,2017-01-27 11:34:00,0.0,38,0.94,45.7,0,1,1.0,1,111 days 11:34:00.000000000,111,11.57,0,67244,94.0,0,4295.8
ANSL_58942,2015-01-18 00:00:00,2019-02-16 17:43:00,0.0,54,0.42,22.96,0,7,1.0,2,1490 days 17:43:00.000000000,1490,17.72,0,58942,42.0,0,964.32
ANSL_54266,2017-12-30 00:00:00,2018-03-26 14:38:00,0.0,2,0.98,29.4,0,1,1.0,2,86 days 14:38:00.000000000,86,14.63,0,54266,98.0,0,2881.2
ANSL_50462,2016-03-19 00:00:00,2016-08-28 15:51:00,0.0,2,0.01,42.28,13,9,1.0,2,162 days 15:51:00.000000000,162,15.85,0,50462,1.0,117,42.28
ANSL_54760,2015-08-22 00:00:00,2018-05-21 15:18:00,1.0,2,0.75,48.6,0,7,0.0,2,1003 days 15:18:00.000000000,1003,15.3,0,54760,75.0,0,3645.0
ANSL_65617,2018-09-17 00:00:00,2018-12-11 14:37:00,2.0,2,0.4,11.13,13,9,1.0,1,85 days 14:37:00.000000000,85,14.62,0,65617,40.0,117,445.20000000000005
ANSL_50380,2018-02-08 00:00:00,2018-11-03 11:48:00,1.0,53,0.79,7.16,13,9,0.0,2,268 days 11:48:00.000000000,268,11.8,0,50380,79.0,117,565.64
ANSL_59143,2007-04-05 00:00:00,2017-05-06 11:55:00,1.0,54,0.36,46.84,0,7,0.0,2,3684 days 11:55:00.000000000,3684,11.92,0,59143,36.0,0,1686.2400000000002
ANSL_56169,2017-07-08 00:00:00,2017-10-29 09:00:00,2.0,2,0.81,37.63,16,9,0.0,1,113 days 09:00:00.000000000,113,9.0,0,56169,81.0,144,3048.03
ANSL_70028,2016-09-07 00:00:00,2017-09-01 12:09:00,2.0,53,0.31,33.3,0,1,0.0,2,359 days 12:09:00.000000000,359,12.15,0,70028,31.0,0,1032.3
ANSL_64038,2018-11-03 00:00:00,2018-12-09 00:00:00,2.0,30,0.38,17.31,13,9,1.0,1,36 days 00:00:00.000000000,36,0.0,0,64038,38.0,117,657.78
ANSL_75152,2016-01-02 00:00:00,2018-01-27 17:11:00,2.0,7,0.53,11.09,0,7,0.0,2,756 days 17:11:00.000000000,756,17.18,0,75152,53.0,0,587.77
ANSL_59339,2016-10-20 00:00:00,2017-02-15 18:20:00,0.0,48,0.84,12.89,0,1,1.0,2,118 days 18:20:00.000000000,118,18.33,0,59339,84.0,0,1082.76
ANSL_72045,2017-07-17 00:00:00,2018-08-11 19:14:00,1.0,2,0.95,11.59,17,9,0.0,1,390 days 19:14:00.000000000,390,19.23,0,72045,95.0,153,1101.05
ANSL_67657,2016-09-04 00:00:00,2016-10-19 18:32:00,2.0,2,0.85,41.37,13,9,0.0,1,45 days 18:32:00.000000000,45,18.53,0,67657,85.0,117,3516.45
ANSL_76730,2010-03-09 00:00:00,2019-05-09 18:44:00,1.0,2,0.63,15.16,0,1,0.0,1,3348 days 18:44:00.000000000,3348,18.73,0,76730,63.0,0,955.08
ANSL_66857,2017-08-27 00:00:00,2017-11-17 13:29:00,-1.0,53,0.05,45.16,18,4,2.0,4,82 days 13:29:00.000000000,82,13.48,1,66857,5.0,72,225.79999999999998
